dataset_id,dataset,target,epsilon,seed,episode_id,label,start,end,length,flatline_bin,method,score,predicted_bucket,value_hit
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,10,0,7497,7513,16,0,privatized_bucket_count,0.0625,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,10,0,20604,20620,16,0,privatized_bucket_count,0.125,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,11,0,2450,2462,12,0,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,11,0,1399,1411,12,0,privatized_bucket_count,0.08333333333333333,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,11,0,995,1007,12,0,privatized_bucket_count,0.08333333333333333,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,11,0,26775,26787,12,0,privatized_bucket_count,0.08333333333333333,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,11,0,1755,1767,12,0,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,0,1,23386,23419,33,31,identity_channel_hmm_scan,0.1718054212573542,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,1,1,23964,23997,33,31,identity_channel_hmm_scan,0.10835355356242383,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,2,1,15936,15951,15,31,identity_channel_hmm_scan,0.2054266660743503,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,3,1,7688,7706,18,31,identity_channel_hmm_scan,0.2558535482161591,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,4,1,8655,8670,15,31,identity_channel_hmm_scan,0.007518823139973763,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,5,1,14335,14347,12,31,identity_channel_hmm_scan,0.1779760822777736,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,6,1,8417,8440,23,31,identity_channel_hmm_scan,0.00891147183351915,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,7,1,23908,23924,16,31,identity_channel_hmm_scan,0.07570616977482424,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,8,1,25621,25635,14,31,identity_channel_hmm_scan,0.010185475885494963,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,9,1,859,871,12,0,identity_channel_hmm_scan,0.0026334258905686882,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,10,1,19383,19399,16,0,identity_channel_hmm_scan,0.03769554667995386,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,11,1,15434,15446,12,0,identity_channel_hmm_scan,0.0017168633545176454,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,0,0,4906,4939,33,31,identity_channel_hmm_scan,0.012224607663749927,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,0,0,10536,10569,33,31,identity_channel_hmm_scan,0.008317653782364348,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,0,0,20771,20804,33,31,identity_channel_hmm_scan,0.003738474741169024,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,0,0,22612,22645,33,31,identity_channel_hmm_scan,0.002412182536669185,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,0,0,930,963,33,31,identity_channel_hmm_scan,0.003861600802406359,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,1,0,13650,13683,33,31,identity_channel_hmm_scan,0.01692256389279971,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,1,0,14052,14085,33,31,identity_channel_hmm_scan,0.003507346220766525,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,1,0,1069,1102,33,31,identity_channel_hmm_scan,0.006789630515796585,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,1,0,24119,24152,33,31,identity_channel_hmm_scan,0.012136784854448709,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,1,0,28994,29027,33,31,identity_channel_hmm_scan,0.004554494825158118,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,2,0,1558,1573,15,31,identity_channel_hmm_scan,0.018385555404188868,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,2,0,3264,3279,15,31,identity_channel_hmm_scan,0.028234811644291667,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,2,0,17553,17568,15,31,identity_channel_hmm_scan,0.004223359207001278,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,2,0,10512,10527,15,31,identity_channel_hmm_scan,0.003548359614089411,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,2,0,13176,13191,15,31,identity_channel_hmm_scan,0.18135590397331383,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,3,0,28174,28192,18,31,identity_channel_hmm_scan,0.005093270895252621,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,3,0,9112,9130,18,31,identity_channel_hmm_scan,0.01204292992957688,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,3,0,14907,14925,18,31,identity_channel_hmm_scan,0.0026657884816762016,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,3,0,20170,20188,18,31,identity_channel_hmm_scan,0.09997763701836981,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,3,0,10888,10906,18,31,identity_channel_hmm_scan,0.0033171703065854228,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,4,0,14487,14502,15,31,identity_channel_hmm_scan,0.0024456514712458467,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,4,0,11462,11477,15,31,identity_channel_hmm_scan,0.006868524674842085,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,4,0,9515,9530,15,31,identity_channel_hmm_scan,0.003248083491169348,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,4,0,13431,13446,15,31,identity_channel_hmm_scan,0.004814943374556911,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,4,0,6464,6479,15,31,identity_channel_hmm_scan,0.01689887562900156,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,5,0,27250,27262,12,31,identity_channel_hmm_scan,0.002355115560455899,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,5,0,20212,20224,12,31,identity_channel_hmm_scan,0.014851187140548032,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,5,0,11232,11244,12,31,identity_channel_hmm_scan,0.006937401719417695,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,5,0,28121,28133,12,31,identity_channel_hmm_scan,0.0055483659540796655,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,5,0,6362,6374,12,31,identity_channel_hmm_scan,0.0024796745805472564,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,6,0,3205,3228,23,31,identity_channel_hmm_scan,0.003032712821176869,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,6,0,16268,16291,23,31,identity_channel_hmm_scan,0.003938221411098465,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,6,0,10654,10677,23,31,identity_channel_hmm_scan,0.0783598722748855,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,6,0,11291,11314,23,31,identity_channel_hmm_scan,0.01824062850075116,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,6,0,11276,11299,23,31,identity_channel_hmm_scan,0.011810360725601666,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,7,0,22860,22876,16,31,identity_channel_hmm_scan,0.002742186666343167,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,7,0,14007,14023,16,31,identity_channel_hmm_scan,0.017442440229044662,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,7,0,17692,17708,16,31,identity_channel_hmm_scan,0.011449832431433089,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,7,0,5734,5750,16,31,identity_channel_hmm_scan,0.0033406320055170413,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,7,0,10614,10630,16,31,identity_channel_hmm_scan,0.0044930447190474326,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,8,0,28180,28194,14,31,identity_channel_hmm_scan,0.005965432893725191,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,8,0,11968,11982,14,31,identity_channel_hmm_scan,0.022111322728758643,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,8,0,11405,11419,14,31,identity_channel_hmm_scan,0.08272446485681563,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,8,0,15562,15576,14,31,identity_channel_hmm_scan,0.006978472069435562,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,8,0,29528,29542,14,31,identity_channel_hmm_scan,0.004515700359605049,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,9,0,2565,2577,12,0,identity_channel_hmm_scan,0.013591908125634355,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,9,0,23488,23500,12,0,identity_channel_hmm_scan,0.013919554395024179,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,9,0,20795,20807,12,0,identity_channel_hmm_scan,0.0033676674710556545,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,9,0,19503,19515,12,0,identity_channel_hmm_scan,0.0074848797978488086,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,9,0,2488,2500,12,0,identity_channel_hmm_scan,0.0045421580378216505,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,10,0,4157,4173,16,0,identity_channel_hmm_scan,0.004082152044934201,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,10,0,20830,20846,16,0,identity_channel_hmm_scan,0.00298061843038569,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,10,0,28126,28142,16,0,identity_channel_hmm_scan,0.004270263381868356,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,10,0,7497,7513,16,0,identity_channel_hmm_scan,0.0024282511323118817,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,10,0,20604,20620,16,0,identity_channel_hmm_scan,0.0013527649034585137,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,11,0,2450,2462,12,0,identity_channel_hmm_scan,0.005259501671210017,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,11,0,1399,1411,12,0,identity_channel_hmm_scan,0.0024153051515794135,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,11,0,995,1007,12,0,identity_channel_hmm_scan,0.001557210245018895,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,11,0,26775,26787,12,0,identity_channel_hmm_scan,0.0078639330693763,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,0,11,0,1755,1767,12,0,identity_channel_hmm_scan,0.004009234660831783,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,0,1,23386,23419,33,31,privsaf_hmm_scan,0.9953095669469249,31,1.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,1,1,23964,23997,33,31,privsaf_hmm_scan,0.9981630362072195,31,1.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,2,1,15936,15951,15,31,privsaf_hmm_scan,0.9891131830065769,31,1.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,3,1,7688,7706,18,31,privsaf_hmm_scan,0.9311772296913282,31,1.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,4,1,8655,8670,15,31,privsaf_hmm_scan,0.632396560781865,25,0.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,5,1,14335,14347,12,31,privsaf_hmm_scan,0.9966905919339988,26,0.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,6,1,8417,8440,23,31,privsaf_hmm_scan,0.9653414945370679,31,1.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,7,1,23908,23924,16,31,privsaf_hmm_scan,0.9947514567972929,31,1.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,8,1,25621,25635,14,31,privsaf_hmm_scan,0.999492738646172,30,1.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,9,1,859,871,12,0,privsaf_hmm_scan,0.9915494337371439,1,1.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,10,1,19383,19399,16,0,privsaf_hmm_scan,0.9957810341291167,0,1.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,11,1,15434,15446,12,0,privsaf_hmm_scan,0.9871165754204965,0,1.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,0,0,4906,4939,33,31,privsaf_hmm_scan,0.584916213484216,5,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,0,0,10536,10569,33,31,privsaf_hmm_scan,0.059198202042893194,15,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,0,0,20771,20804,33,31,privsaf_hmm_scan,0.8038289086937537,11,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,0,0,22612,22645,33,31,privsaf_hmm_scan,0.9984383477265092,1,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,0,0,930,963,33,31,privsaf_hmm_scan,0.9546102275332916,1,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,1,0,13650,13683,33,31,privsaf_hmm_scan,0.6826371805951398,12,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,1,0,14052,14085,33,31,privsaf_hmm_scan,0.6590527895530147,2,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,1,0,1069,1102,33,31,privsaf_hmm_scan,0.9705848146198204,4,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,1,0,24119,24152,33,31,privsaf_hmm_scan,0.7398334969092485,9,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,1,0,28994,29027,33,31,privsaf_hmm_scan,0.2276298781352055,3,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,2,0,1558,1573,15,31,privsaf_hmm_scan,0.35105549184737583,8,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,2,0,3264,3279,15,31,privsaf_hmm_scan,0.42491113543265074,2,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,2,0,17553,17568,15,31,privsaf_hmm_scan,0.1667115075791664,8,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,2,0,10512,10527,15,31,privsaf_hmm_scan,0.029339939685170686,5,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,2,0,13176,13191,15,31,privsaf_hmm_scan,0.996441436535941,12,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,3,0,28174,28192,18,31,privsaf_hmm_scan,0.3546054653367257,3,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,3,0,9112,9130,18,31,privsaf_hmm_scan,0.5114992203343197,1,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,3,0,14907,14925,18,31,privsaf_hmm_scan,0.41384337746056427,16,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,3,0,20170,20188,18,31,privsaf_hmm_scan,0.9585680625254484,4,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,3,0,10888,10906,18,31,privsaf_hmm_scan,0.9968784029292341,3,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,4,0,14487,14502,15,31,privsaf_hmm_scan,0.860953358347452,1,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,4,0,11462,11477,15,31,privsaf_hmm_scan,0.45544664337883123,9,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,4,0,9515,9530,15,31,privsaf_hmm_scan,0.7221213376710222,2,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,4,0,13431,13446,15,31,privsaf_hmm_scan,0.8116964439496098,4,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,4,0,6464,6479,15,31,privsaf_hmm_scan,0.9954191735127579,1,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,5,0,27250,27262,12,31,privsaf_hmm_scan,0.9886987111214748,2,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,5,0,20212,20224,12,31,privsaf_hmm_scan,0.40169447754833437,3,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,5,0,11232,11244,12,31,privsaf_hmm_scan,0.7697593846431912,12,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,5,0,28121,28133,12,31,privsaf_hmm_scan,0.021473174767917148,2,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,5,0,6362,6374,12,31,privsaf_hmm_scan,0.18011916134748804,10,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,6,0,3205,3228,23,31,privsaf_hmm_scan,0.7750402717214623,12,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,6,0,16268,16291,23,31,privsaf_hmm_scan,0.8828742154007294,0,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,6,0,10654,10677,23,31,privsaf_hmm_scan,0.6087568956647772,8,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,6,0,11291,11314,23,31,privsaf_hmm_scan,0.3198755901642059,12,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,6,0,11276,11299,23,31,privsaf_hmm_scan,0.46208990833384084,11,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,7,0,22860,22876,16,31,privsaf_hmm_scan,0.5481789359137188,2,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,7,0,14007,14023,16,31,privsaf_hmm_scan,0.5603268452524435,0,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,7,0,17692,17708,16,31,privsaf_hmm_scan,0.8161874109743992,14,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,7,0,5734,5750,16,31,privsaf_hmm_scan,0.36131925412683485,7,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,7,0,10614,10630,16,31,privsaf_hmm_scan,0.8664254723758938,12,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,8,0,28180,28194,14,31,privsaf_hmm_scan,0.3577520907566116,3,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,8,0,11968,11982,14,31,privsaf_hmm_scan,0.9985232134642547,11,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,8,0,11405,11419,14,31,privsaf_hmm_scan,0.28958753723014513,3,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,8,0,15562,15576,14,31,privsaf_hmm_scan,0.16166178226055186,0,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,8,0,29528,29542,14,31,privsaf_hmm_scan,0.2782472422972669,3,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,9,0,2565,2577,12,0,privsaf_hmm_scan,0.4113781306067276,10,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,9,0,23488,23500,12,0,privsaf_hmm_scan,0.1770157282274386,1,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,9,0,20795,20807,12,0,privsaf_hmm_scan,0.9862534532551429,11,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,9,0,19503,19515,12,0,privsaf_hmm_scan,0.2605438211275319,3,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,9,0,2488,2500,12,0,privsaf_hmm_scan,0.9701532916614793,9,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,10,0,4157,4173,16,0,privsaf_hmm_scan,0.9503612954414369,12,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,10,0,20830,20846,16,0,privsaf_hmm_scan,0.7979290904676115,2,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,10,0,28126,28142,16,0,privsaf_hmm_scan,0.042137086358189746,11,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,10,0,7497,7513,16,0,privsaf_hmm_scan,0.21586521909480824,0,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,10,0,20604,20620,16,0,privsaf_hmm_scan,0.03758526506751774,6,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,11,0,2450,2462,12,0,privsaf_hmm_scan,0.10133420221943568,7,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,11,0,1399,1411,12,0,privsaf_hmm_scan,0.5041969877764128,2,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,11,0,995,1007,12,0,privsaf_hmm_scan,0.5149924559666951,2,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,11,0,26775,26787,12,0,privsaf_hmm_scan,0.682198166676434,4,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,11,0,1755,1767,12,0,privsaf_hmm_scan,0.2766599030968193,8,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,0,1,23386,23419,33,31,privatized_bucket_count,0.06060606060606061,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,1,1,23964,23997,33,31,privatized_bucket_count,0.09090909090909091,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,2,1,15936,15951,15,31,privatized_bucket_count,0.06666666666666667,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,3,1,7688,7706,18,31,privatized_bucket_count,0.1111111111111111,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,4,1,8655,8670,15,31,privatized_bucket_count,0.06666666666666667,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,5,1,14335,14347,12,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,6,1,8417,8440,23,31,privatized_bucket_count,0.043478260869565216,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,7,1,23908,23924,16,31,privatized_bucket_count,0.125,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,8,1,25621,25635,14,31,privatized_bucket_count,0.07142857142857142,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,9,1,859,871,12,0,privatized_bucket_count,0.08333333333333333,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,10,1,19383,19399,16,0,privatized_bucket_count,0.125,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,11,1,15434,15446,12,0,privatized_bucket_count,0.16666666666666666,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,0,0,4906,4939,33,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,0,0,10536,10569,33,31,privatized_bucket_count,0.030303030303030304,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,0,0,20771,20804,33,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,0,0,22612,22645,33,31,privatized_bucket_count,0.030303030303030304,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,0,0,930,963,33,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,1,0,13650,13683,33,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,1,0,14052,14085,33,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,1,0,1069,1102,33,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,1,0,24119,24152,33,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,1,0,28994,29027,33,31,privatized_bucket_count,0.030303030303030304,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,2,0,1558,1573,15,31,privatized_bucket_count,0.06666666666666667,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,2,0,3264,3279,15,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,2.0,1,2,0,17553,17568,15,31,privatized_bucket_count,0.0,,
